"period","target","price_p1","price_p2","price_p3","price_p4","price_p5","price_p6","price_p7","price_p8","price_p9","price_p10","price_p11","price_p12","price_p13","mean_3","mean_5","mean_10","mean_15","median_5","day","month"
2021-12-31,1828.6,1814.1,1805.8,1810.9,1808.8,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1810.26666666667,1810.26,1803.99,1795.1,1810.9,"6","12"
2021-12-30,1814.1,1805.8,1810.9,1808.8,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1808.5,1807.88,1799.03,1793.19333333333,1808.8,"5","12"
2021-12-29,1805.8,1810.9,1808.8,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1810.46666666667,1804.46,1795.68,1791.78666666667,1808.8,"4","12"
2021-12-28,1810.9,1808.8,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1807.56666666667,1801.2,1793.42,1789.69333333333,1802.2,"3","12"
2021-12-27,1808.8,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1800.86666666667,1800.42,1791.02,1788.03333333333,1802.2,"2","12"
2021-12-23,1811.7,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1795.16666666667,1797.72,1787.52,1784.76666666667,1798.2,"5","12"
2021-12-22,1802.2,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1796.06666666667,1790.18,1785.85,1783.57333333333,1794.6,"4","12"
2021-12-21,1788.7,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1799.23333333333,1786.9,1785.45,1782.76,1794.6,"3","12"
2021-12-20,1794.6,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1789.2,1785.64,1783.94,1782.13333333333,1788.3,"2","12"
2021-12-17,1804.9,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1778.33333333333,1781.62,1781.84,1781.01333333333,1784.8,"6","12"
2021-12-16,1798.2,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1775.03333333333,1777.32,1778.29,1780.26,1776.7,"5","12"
2021-12-15,1764.5,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1781.8,1781.52,1780.27,1781.71333333333,1784.8,"4","12"
2021-12-14,1772.3,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1783.26666666667,1784,1780.69,1784.16666666667,1784.8,"3","12"
2021-12-13,1788.3,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1782.33333333333,1782.24,1780.38,1788.56666666667,1784.7,"2","12"
2021-12-10,1784.8,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1782.3,1782.06,1780.71,1793.84666666667,1783.9,"6","12"
2021-12-09,1776.7,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1783.23333333333,1779.26,1781.73,1800.25333333333,1783.9,"5","12"
2021-12-08,1785.5,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1782.7,1779.02,1781.81,1804.82666666667,1783.9,"4","12"
2021-12-07,1784.7,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1775.36666666667,1777.38,1784.25,1810.28666666667,1779.5,"3","12"
2021-12-06,1779.5,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1776.96666666667,1778.52,1791.73,1816.22,1783.9,"2","12"
2021-12-03,1783.9,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1774.5,1779.36,1799.74,1821.55333333333,1784.3,"6","12"
2021-12-02,1762.7,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1782,1784.2,1810.75,1827.26,1785.2,"5","12"
2021-12-01,1784.3,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1783.26666666667,1784.6,1817.73,1830.36,1786.3,"4","12"
2021-11-30,1776.5,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1786.73333333333,1791.12,1826.74,1833.79333333333,1786.9,"3","11"
2021-11-29,1785.2,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1787.1,1804.94,1835.07,1835.9,1788.1,"2","11"
2021-11-26,1788.1,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1794.1,1820.12,1842.65,1836.26,1809.1,"6","11"
2021-11-24,1786.9,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1816.56666666667,1837.3,1848.79,1834.72666666667,1854.3,"4","11"
2021-11-23,1786.3,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1842.46666666667,1850.86,1853.24,1834.93333333333,1854.3,"3","11"
2021-11-22,1809.1,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1863.7,1862.36,1855.13,1834.04666666667,1864,"2","11"
2021-11-19,1854.3,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1863.63333333333,1865.2,1851.38,1829.35333333333,1866.6,"6","11"
2021-11-18,1864,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1864.5,1865.18,1844.33,1825.26,1866.6,"5","11"
2021-11-17,1872.8,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1863.06666666667,1860.28,1833.44,1820.32666666667,1863.9,"4","11"
2021-11-16,1854.1,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1866.33333333333,1855.62,1826.97,1816.28,1863.9,"3","11"
2021-11-15,1866.6,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1860.23333333333,1847.9,1819.89,1812.29333333333,1848.3,"2","11"
2021-11-12,1868.5,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1847.66666666667,1837.56,1811.43,1807.48,1830.8,"6","11"
2021-11-11,1863.9,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1835.7,1823.48,1805.3,1802.01333333333,1828,"5","11"
2021-11-10,1848.3,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1825.2,1806.6,1800.35,1797.78666666667,1816.8,"4","11"
2021-11-09,1830.8,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1812.76666666667,1798.32,1796.61,1793.76666666667,1793.5,"3","11"
2021-11-08,1828,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1791.4,1791.88,1794.49,1789.61333333333,1793.5,"2","11"
2021-11-05,1816.8,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1782.26666666667,1785.3,1792.44,1786.38,1789.4,"6","11"
2021-11-04,1793.5,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1783.03333333333,1787.12,1791.28,1786.67333333333,1789.4,"5","11"
2021-11-03,1763.9,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1789.7,1794.1,1793.38,1788.72666666667,1795.8,"4","11"
2021-11-02,1789.4,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.1,1794.9,1791.49,1786.72,1795.8,"3","11"
2021-11-01,1795.8,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1795.1,1797.1,1788.48,1784.04666666667,1798.8,"2","11"
2021-10-29,1783.9,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1798.26666666667,1799.58,1786.92,1782.28,1798.8,"6","10"
2021-10-28,1802.6,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1799.66666666667,1795.44,1786.45,1779.38666666667,1796.3,"5","10"
2021-10-27,1798.8,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1798.83333333333,1792.66,1786.04,1776.92,1793.4,"4","10"
2021-10-26,1793.4,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1795,1788.08,1782.63,1774.75333333333,1784.9,"3","10"
2021-10-25,1806.8,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1787.7,1779.86,1777.52,1772.14,1781.9,"2","10"
2021-10-22,1796.3,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1779.1,1774.26,1773.63,1769.61333333333,1770.5,"6","10"
2021-10-21,1781.9,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1773.7,1777.46,1771.36,1767.95333333333,1770.5,"5","10"
2021-10-20,1784.9,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1768.16666666667,1779.42,1769.05,1763.82,1770.5,"4","10"
2021-10-19,1770.5,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1777.3,1777.18,1768.09,1761.62,1768.3,"3","10"
2021-10-18,1765.7,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1786.96666666667,1775.18,1768.28,1760.70666666667,1768.3,"2","10"
2021-10-15,1768.3,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1783.96666666667,1773,1767.29,1759.6,1759.3,"6","10"
2021-10-14,1797.9,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1769.9,1765.26,1763.2,1756.39333333333,1759.2,"5","10"
2021-10-13,1794.7,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1757.46666666667,1758.68,1756.02,1755.33333333333,1759.2,"4","10"
2021-10-12,1759.3,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1757.43333333333,1759,1753.84,1756.59333333333,1759.2,"3","10"
2021-10-11,1755.7,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1759.46666666667,1761.38,1753.47,1757.13333333333,1760.9,"2","10"
2021-10-08,1757.4,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1760.63333333333,1761.58,1752.9,1756.73333333333,1760.9,"6","10"
2021-10-07,1759.2,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1763.43333333333,1761.14,1751.96,1756.56666666667,1760.9,"5","10"
2021-10-06,1761.8,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1762.3,1753.36,1753.66,1758.76666666667,1758.4,"4","10"
2021-10-05,1760.9,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1761,1748.68,1755.39,1761.84666666667,1757,"3","10"
2021-10-04,1767.6,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1746.1,1745.56,1755.01,1763.63333333333,1752,"2","10"
2021-10-01,1758.4,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1739.13333333333,1744.22,1754.31,1765.88,1751.7,"6","10"
2021-09-30,1757,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1737.46666666667,1742.78,1754.28,1768.74666666667,1749.8,"5","09"
2021-09-29,1722.9,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1747.06666666667,1753.96,1761.47,1773.45333333333,1751.7,"4","09"
2021-09-28,1737.5,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1751.16666666667,1762.1,1768.43,1777.52,1752,"3","09"
2021-09-27,1752,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1760.1,1764.46,1772.67,1782.96666666667,1763.8,"2","09"
2021-09-24,1751.7,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1768.93333333333,1764.4,1776.71,1786.95333333333,1763.8,"6","09"
2021-09-23,1749.8,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1773.6,1765.78,1781.73,1791.36666666667,1763.8,"5","09"
2021-09-22,1778.8,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1764.46666666667,1768.98,1783.2,1793.98666666667,1763.8,"4","09"
2021-09-21,1778.2,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1757.3,1774.76,1785.23,1796.25333333333,1763.8,"3","09"
2021-09-20,1763.8,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1767.63333333333,1780.88,1792.22,1799.96666666667,1794.4,"2","09"
2021-09-17,1751.4,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1786.2,1789.02,1798.23,1802.88666666667,1794.4,"6","09"
2021-09-16,1756.7,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1798.76666666667,1797.68,1804.16,1805.17333333333,1794.8,"5","09"
2021-09-15,1794.8,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1797.86666666667,1797.42,1806.49,1806.08666666667,1794.4,"4","09"
2021-09-14,1807.1,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1795.5,1795.7,1807,1806.03333333333,1794.4,"3","09"
2021-09-13,1794.4,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1795.2,1803.56,1809.51,1805.34,1798.5,"2","09"
2021-09-10,1792.1,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1797.33333333333,1807.44,1809.82,1804.74,1800,"6","09"
2021-09-09,1800,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1808.56666666667,1810.64,1808.92,1803.7,1811.5,"5","09"
2021-09-08,1793.5,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1814.56666666667,1815.56,1810.42,1803.32,1816,"4","09"
2021-09-07,1798.5,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1820.4,1818.3,1811.2,1802.74,1816,"3","09"
2021-09-03,1833.7,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1815.2,1815.46,1806.23,1799.04,1816,"6","09"
2021-09-02,1811.5,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1815.43333333333,1812.2,1803.39,1795.06,1816,"5","09"
2021-09-01,1816,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1816.6,1807.2,1800.23,1790.88,1812.2,"4","09"
2021-08-31,1818.1,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1808.96666666667,1805.28,1797.2,1785.12,1808.5,"3","08"
2021-08-30,1812.2,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1801.9,1804.1,1794.96,1779.40666666667,1806.3,"2","08"
2021-08-27,1819.5,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1798.23333333333,1797,1790.83,1775.64666666667,1795.2,"6","08"
2021-08-26,1795.2,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1801.93333333333,1794.58,1786.49,1776.56,1791,"5","08"
2021-08-25,1791,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1799.6,1793.26,1782.72,1778.12666666667,1784.4,"4","08"
2021-08-24,1808.5,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1791.13333333333,1789.12,1775.04,1778.5,1784.4,"3","08"
2021-08-23,1806.3,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1783.83333333333,1785.82,1767.06,1779.56,1784.4,"2","08"
2021-08-20,1784,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1785.1,1784.66,1764.97,1781.77333333333,1784.4,"6","08"
2021-08-19,1783.1,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1787.33333333333,1778.4,1767.55,1785.28666666667,1784.4,"5","08"
2021-08-18,1784.4,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1785.26666666667,1772.18,1770.56,1786.63333333333,1778.2,"4","08"
2021-08-17,1787.8,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1773.26666666667,1760.96,1773.19,1787.71333333333,1753.3,"3","08"
2021-08-16,1789.8,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1761.1,1748.3,1776.43,1788.62,1751.8,"2","08"
2021-08-13,1778.2,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1745.6,1745.28,1780.33,1790.46666666667,1751.8,"6","08"
2021-08-12,1751.8,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1737.16666666667,1756.7,1788.73,1794.29333333333,1753.3,"5","08"
2021-08-11,1753.3,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1740.43333333333,1768.94,1793.86,1797.9,1763.1,"4","08"
2021-08-10,1731.7,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1766.16666666667,1785.42,1801.09,1803.21333333333,1808.9,"3","08"
2021-08-09,1726.5,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1795.5,1804.56,1808.78,1808.72666666667,1814.1,"2","08"
2021-08-06,1763.1,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1812.5,1815.38,1813.06,1812.18666666667,1814.5,"6","08"
2021-08-05,1808.9,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1816.93333333333,1820.76,1813.09,1813.52666666667,1817.2,"5","08"
2021-08-04,1814.5,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1817.83333333333,1818.78,1812.38,1814.22666666667,1817.2,"4","08"
2021-08-03,1814.1,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825.06666666667,1816.76,1812.11,1813.94666666667,1817.2,"3","08"
2021-08-02,1822.2,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1819.2,1813,1810.81,1812.86,1804.6,"2","08"
2021-07-30,1817.2,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1814.8,1810.74,1810.59,1812.42,1804.6,"6","07"
2021-07-29,1835.8,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1804,1805.42,1809.91,1810.04666666667,1804.6,"5","07"
2021-07-28,1804.6,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1804.43333333333,1805.98,1811.95,1809.88,1805.9,"4","07"
2021-07-27,1804,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1806.16666666667,1807.46,1812.54,1809.22666666667,1807.4,"3","07"
2021-07-26,1803.4,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1807.5,1808.62,1812.79,1807.88666666667,1809.2,"2","07"
2021-07-23,1805.9,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1809.33333333333,1810.44,1813.26,1805.94666666667,1809.2,"6","07"
2021-07-22,1809.2,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1809.33333333333,1814.4,1812.36,1803.44,1811.4,"5","07"
2021-07-21,1807.4,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1811.86666666667,1817.92,1811.83,1800.52,1815,"4","07"
2021-07-20,1811.4,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1817.73333333333,1817.62,1810.11,1798.47333333333,1815,"3","07"
2021-07-19,1809.2,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1823,1816.96,1807.52,1796.38,1815,"2","07"
2021-07-16,1815,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1821.3,1816.08,1803.7,1793.82666666667,1810.6,"6","07"
2021-07-15,1829,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1813.6,1810.32,1797.96,1790.78666666667,1809.9,"5","07"
2021-07-14,1825,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1808.8,1805.74,1791.82,1787.61333333333,1805.9,"4","07"
2021-07-13,1809.9,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1805.56666666667,1802.6,1788.9,1785.81333333333,1802.1,"3","07"
2021-07-12,1805.9,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1804.3,1798.08,1786.09,1783.35333333333,1800.2,"2","07"
2021-07-09,1810.6,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1798.83333333333,1791.32,1782.7,1780.96666666667,1794.2,"6","07"
2021-07-08,1800.2,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1793.2,1785.6,1781.02,1785.04666666667,1783.3,"5","07"
2021-07-07,1802.1,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1784.76666666667,1777.9,1778.55,1788.66666666667,1776.8,"4","07"
2021-07-06,1794.2,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1777.23333333333,1775.2,1777.42,1793.44666666667,1776.8,"3","07"
2021-07-02,1783.3,1776.8,1771.6,1763.6,1780.7,1777.8,1776.7,1783.4,1777.4,1782.9,1769,1774.8,1861.4,1856.4,1770.66666666667,1774.1,1775.99,1799.86666666667,1776.8,"6","07"
